date,SourceCommonName,DocumentIdentifier,V2Tone,V2Themes,AllNames,V2Organizations,V2Locations
20180403101500,hola.com,https://fashion.hola.com/tendencias/2018040364770/everlane-ropa-interior/,"2.44498777506112,2.68948655256724,0.244498777506112,2.93398533007335,21.0268948655257,1.22249388753056,359","SOC_EMERGINGTECH,168;SOC_EMERGINGTECH,1758;TAX_FNCACT_WOMEN,1506;URBAN,650;EPU_ECONOMY_HISTORIC,1465;TAX_ECON_PRICE,2136;WB_2024_ANTI_CORRUPTION_AUTHORITIES,1207;WB_696_PUBLIC_SECTOR_MANAGEMENT,1207;WB_840_JUSTICE,1207;WB_2025_INVESTIGATION,1207;WB_831_GOVERNANCE,1207;WB_832_ANTI_CORRUPTION,1207;WB_1014_CRIMINAL_JUSTICE,1207;UNGP_FORESTS_RIVERS_OCEANS,1148;TAX_ETHNICITY_BLACK,1985;","Everlane Goes,931;United States,2178","United States,2087",1#United States#US#US##39.828175#-98.5795#US#2087
20180722151500,tribunnews.com,http://jogja.tribunnews.com/2018/07/22/everlane-street-shoes-sepatu-putih-polos-yang-cocok-dipadukan-dengan-segala-model-baju,"1.04166666666667,2.08333333333333,1.04166666666667,3.125,34.375,2.08333333333333,81","TAX_FNCACT_WOMEN,205;","Shoe White Plain,20;Fit Combined,38;All Sample Clothes,62;Stands Jogja,626",,
20190520114500,7x7.com,https://www.7x7.com/everlane-new-san-francisco-flagship-store-2541055600.html,"3.07328605200946,4.25531914893617,1.18203309692671,5.43735224586288,22.4586288416076,2.12765957446809,378","MANMADE_DISASTER_IMPLIED,268;MANMADE_DISASTER_IMPLIED,474;USPEC_UNCERTAINTY1,750;TAX_WORLDMAMMALS_HUMAN,2027;KILL,1496;CRISISLEX_T03_DEAD,1496;ENV_GREEN,1242;WB_507_ENERGY_AND_EXTRACTIVES,1242;WB_525_RENEWABLE_ENERGY,1242;MEDIA_MSM,2336;WB_137_WATER,1223;TAX_FNCACT_PRINCE,449;IMMIGRATION,2207;TAX_FNCACT_IMMIGRANT,2207;EPU_CATS_MIGRATION_FEAR_MIGRATION,2207;SLFID_CIVIL_LIBERTIES,2075;TAX_FNCACT_STAFFERS,2307;UNGP_FORESTS_RIVERS_OCEANS,1155;TAX_ETHNICITY_AMERICAN,2059;","Everlane Lab,231;New York,469;Prince Street,484;American Civil Liberties Union,2203;Dolores Street Community Services,2306;Radio Flyer,2492","Community Services,2174;American Civil Liberties Union,2081;Everlane Lab,221",1#American#US#US##39.828175#-98.5795#US#2059
20190418194500,footwearnews.com,https://footwearnews.com/2019/business/retail/everlane-tread-sneakers-1202772694/,"0.930232558139535,2.55813953488372,1.62790697674419,4.18604651162791,22.7906976744186,0.697674418604651,383","EPU_ECONOMY_HISTORIC,90;EPU_ECONOMY_HISTORIC,2508;TAX_ETHNICITY_VIETNAMESE,1985;TAX_WORLDLANGUAGES_VIETNAMESE,1985;TAX_FNCACT_CEO,1122;WB_137_WATER,2087;TAX_FNCACT_RETAILER,355;TAX_FNCACT_VETERANS,13;ECON_ENTREPRENEURSHIP,53;TAX_FNCACT_TRAINERS,719;ENV_CLIMATECHANGE,2379;UNGP_CLIMATE_CHANGE_ACTION,2379;UNGP_FORESTS_RIVERS_OCEANS,338;UNGP_FORESTS_RIVERS_OCEANS,1627;","San Francisco,1616;Year Allbirds,1658;Tim Gerard,1868;Saigon TanTec,2098","Adidas,27;Adidas,1313","3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#1524;1#Vietnamese#VM#VM##16.166667#107.833333#VM#1985"
20190425064500,middletownpress.com,https://www.middletownpress.com/technology/businessinsider/article/Everlane-just-dropped-its-first-sneaker-for-98-13793890.php,"2.25330225330225,3.88500388500388,1.63170163170163,5.51670551670552,20.7459207459207,1.47630147630148,1106","MEDIA_MSM,757;MEDIA_MSM,3633;MEDIA_MSM,3765;WB_507_ENERGY_AND_EXTRACTIVES,2279;WB_525_RENEWABLE_ENERGY,2279;WB_528_SOLAR_ENERGY,2279;CRISISLEX_T11_UPDATESSYMPATHY,5271;TAX_FNCACT_REPORTER,4631;TAX_FNCACT_REPORTER,5667;TAX_FNCACT_REPORTER,7211;TAX_FNCACT_INSIDER,7;TAX_FNCACT_INSIDER,96;TAX_FNCACT_INSIDER,3617;TAX_FNCACT_INSIDER,4616;TAX_FNCACT_INSIDER,5652;TAX_FNCACT_INSIDER,7189;PUBLIC_TRANSPORT,4744;AGRICULTURE,2983;EPU_ECONOMY_HISTORIC,1426;EPU_ECONOMY_HISTORIC,1603;EPU_ECONOMY_HISTORIC,2412;CRISISLEX_CRISISLEXREC,5980;TAX_FNCACT_TRAINER,429;TAX_FNCACT_TRAINER,448;TAX_FNCACT_TRAINER,620;TAX_FNCACT_TRAINER,776;TAX_FNCACT_TRAINER,1055;TAX_FNCACT_TRAINER,1102;TAX_FNCACT_TRAINER,1257;TAX_FNCACT_TRAINER,1635;TAX_FNCACT_TRAINER,2523;TAX_FNCACT_TRAINER,2904;TAX_FNCACT_TRAINER,3657;TAX_FNCACT_TRAINER,3793;TAX_FNCACT_TRAINER,3885;TAX_FNCACT_TRAINER,4236;TAX_FNCACT_TRAINER,4297;TAX_FNCACT_TRAINER,4664;TAX_FNCACT_TRAINER,4917;TAX_FNCACT_TRAINER,5694;SOC_POINTSOFINTEREST_AIRPORTS,5214;WB_1804_AIRPORTS,5214;MANMADE_DISASTER_IMPLIED,3410;ENV_CARBONCAPTURE,3338;WB_1851_BIOCARBON,3338;WB_436_FORESTRY,3338;WB_1979_NATURAL_RESOURCE_MANAGEMENT,3338;WB_435_AGRICULTURE_AND_FOOD_SECURITY,3338;WB_1757_REDUCED_EMISSIONS_FROM_DEFORESTATION_AND_DEGRADATION,3338;TAX_ETHNICITY_AMERICAN,3246;GENERAL_HEALTH,3288;MEDICAL,3288;TAX_FNCACT_WOMEN,492;TAX_FNCACT_WOMEN,1143;ENV_SOLAR,2272;USPEC_POLICY1,5499;EPU_POLICY_SPENDING,5499;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,3257;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,3363;WB_595_DRYLANDS,3257;WB_595_DRYLANDS,3363;WB_590_ECOSYSTEMS,3257;WB_590_ECOSYSTEMS,3363;WB_137_WATER,2357;TAX_DISEASE_CONVENTIONAL,2485;SCIENCE,5597;SOC_INNOVATION,5597;ENV_WATERWAYS,3308;WB_1805_WATERWAYS,3308;WB_135_TRANSPORT,3308;WB_1803_TRANSPORT_INFRASTRUCTURE,3308;ENV_CLIMATECHANGE,2035;ENV_CLIMATECHANGE,2467;UNGP_CLIMATE_CHANGE_ACTION,2035;UNGP_CLIMATE_CHANGE_ACTION,2467;UNGP_FORESTS_RIVERS_OCEANS,1692;UNGP_FORESTS_RIVERS_OCEANS,5586;TAX_ETHNICITY_BLACK,1189;TAX_ETHNICITY_BLACK,6336;","Insider Pickswrites,20;Saigon TanTec,2397;Insider Picks,3947;Tread Trainer,4128;Amir Ismael,4993;Insider Picks,5012;Mara Leighton,6107;Insider Picks,6126;David Slotnick,7757;Insider Picks,7776","Insider Inc,100;Adidas,6496",1#American#US#US##39.828175#-98.5795#US#3246
20180810100000,textileworld.com,http://www.textileworld.com/textile-world/knitting-apparel/2018/08/ceo-of-everlane-joins-leading-retail-executives-from-eileen-fisher-levis-and-athleta-at-remode/,"2.75229357798165,4.77064220183486,2.01834862385321,6.78899082568807,20.7339449541284,0.55045871559633,483","TAX_FNCACT_BUYER,2008;TAX_FNCACT_MERCHANT,1122;TAX_FNCACT_DIRECTOR,607;TAX_FNCACT_DIRECTOR,648;TAX_FNCACT_DIRECTOR,729;TAX_FNCACT_DIRECTOR,3446;TAX_FNCACT_LEADERS,2638;WB_678_DIGITAL_GOVERNMENT,1503;WB_678_DIGITAL_GOVERNMENT,1600;WB_694_BROADCAST_AND_MEDIA,1503;WB_694_BROADCAST_AND_MEDIA,1600;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1503;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1600;EPU_ECONOMY_HISTORIC,380;EPU_ECONOMY_HISTORIC,430;EPU_ECONOMY_HISTORIC,2443;EPU_ECONOMY_HISTORIC,2960;TAX_WORLDMAMMALS_FISHER,689;TAX_WORLDMAMMALS_FISHER,3487;ECON_ENTREPRENEURSHIP,2125;TAX_WORLDBIRDS_MALLARD,491;TAX_FNCACT_MANAGING_DIRECTOR,607;TAX_DISEASE_DISRUPTIVE,72;TAX_FNCACT_EXECUTIVES,441;TAX_FNCACT_CHIEF,1113;TAX_FNCACT_WOMEN,841;TAX_FNCACT_WOMEN,860;WB_476_GREEN_GROWTH,1344;WB_476_GREEN_GROWTH,1882;WB_471_ECONOMIC_GROWTH,1344;WB_471_ECONOMIC_GROWTH,1882;WB_1100_SUSTAINABLE_GROWTH,1344;WB_1100_SUSTAINABLE_GROWTH,1882;POVERTY,1903;WB_695_POVERTY,1903;TAX_FNCACT_CEO,148;TAX_FNCACT_CEO,797;TAX_FNCACT_CEO,899;TAX_FNCACT_CEO,1041;URBAN,276;WB_661_BIG_DATA,3220;WB_652_ICT_APPLICATIONS,3220;WB_872_SMART_CITIES,3220;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS,3220;WB_699_URBAN_DEVELOPMENT,3220;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT,3220;WB_658_ENTERPRISE_APPLICATIONS,3220;TECH_BIGDATA,3220;TAX_FNCACT_FOUNDER,144;TAX_FNCACT_FOUNDER,832;TAX_FNCACT_FOUNDER,892;TAX_FNCACT_FOUNDER,1032;TAX_FNCACT_FOUNDER,1165;TAX_FNCACT_FOUNDER,2838;TAX_FNCACT_CREATIVE_DIRECTOR,729;WB_1921_PRIVATE_SECTOR_DEVELOPMENT,2936;WB_346_COMPETITIVE_INDUSTRIES,2936;WB_1226_INDUSTRIAL_CLUSTERS_AND_VALUE_CHAINS,2936;SOC_INNOVATION,350;SOC_INNOVATION,2228;TAX_FNCACT_CMO,497;TAX_FNCACT_CMO,1079;SCIENCE,552;SCIENCE,2658;UNGP_FORESTS_RIVERS_OCEANS,86;UNGP_FORESTS_RIVERS_OCEANS,1332;UNGP_FORESTS_RIVERS_OCEANS,1870;UNGP_FORESTS_RIVERS_OCEANS,3169;TAX_FNCACT_DECISION_MAKERS,2057;TAX_FNCACT_DECISION_MAKERS,2731;","Michael Preysman,165;Los Angeles,333;Michael Preysman,473;Paul Dillinger,594;Product Innovation,623;Levi Strauss,639;Jeff Carvalho,662;Managing Director,685;Amy Hall,715;Social Consciousness,753;Eileen Fisher,770;Adam Taubenfligel,791;Creative Director,814;Karla Gallardo,869;Anu Bhardwaj,915;Women Investing,947;Lawrence Lanihan,977;Joey Zwillinger,1122;Mary Renner Beech,1180;Kate Spade,1201;Rati Sahi,1214;Chief Merchant,1234;Bob Lamey,1267;Conscious Fashion Campaign,1356;United Nations Office,1386;United Nations Sustainable Development Goals,1472;United Nations General Assembly,1602;United Nations Office,1880;Conscious Fashion Campaign,1933;United Nations Sustainable Development Goals,2023;Hosted Buyer Program,2155;Pierre-Nicolas Hurstel,3031;Omnichannel Marketing,3315;Sustainable Sourcing,3397;Big Data,3445;Amy Hall,3674;Social Consciousness,3712","Buyer Program,2016;United Nations Sustainable Development Goals,1350;United Nations Sustainable Development Goals,1888;Conscious Fashion Campaign,1239;Conscious Fashion Campaign,1800;Product Innovation Of Levi Strauss Co,571;United Nations,1260;United Nations,1320;United Nations,1463;United Nations,1743;United Nations,1858;United Nations Office For Partnerships,1284;United Nations Office For Partnerships,1767",
20190731023000,harpersbazaar.com,https://www.harpersbazaar.com/celebrity/latest/a28552772/meghan-markle-everlane-jumpsuit-vogue/,"1.86567164179104,2.61194029850746,0.746268656716418,3.35820895522388,19.0298507462687,0.746268656716418,252","TAX_FNCACT_CHIEF,408;TAX_ETHNICITY_CHOPS,552;WB_696_PUBLIC_SECTOR_MANAGEMENT,1240;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES,1240;WB_723_PUBLIC_ADMINISTRATION,1240;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR,1240;WB_2089_ETHICS_AND_CODES_OF_CONDUCT,1240;EPU_ECONOMY_HISTORIC,1264;TAX_FNCACT_DUCHESS,11;TAX_FNCACT_DUCHESS,305;TAX_FNCACT_DUCHESS,465;TAX_FNCACT_DUCHESS,839;TAX_FNCACT_DUCHESS,1569;TAX_ECON_PRICE,1533;MEDIA_SOCIAL,1048;TRANSPARENCY,1229;MEDIA_MSM,167;MEDIA_MSM,392;MEDIA_MSM,655;TAX_FNCACT_EDITOR,399;TAX_ETHNICITY_JAPANESE,1101;TAX_ETHNICITY_JAPANESE,1607;TAX_WORLDLANGUAGES_JAPANESE,1101;TAX_WORLDLANGUAGES_JAPANESE,1607;UNGP_FORESTS_RIVERS_OCEANS,1214;TAX_ETHNICITY_BLACK,217;TAX_ETHNICITY_BLACK,920;TAX_ETHNICITY_BLACK,1323;TAX_ETHNICITY_BLACK,1642;","British Vogue,93;Edward Enninful,407;Japanese GoWeave Essential Jumpsuit,1132;Essential Jumpsuit,1306;Japanese GoWeave Essential Jumpsuit,1669","Instagram,78;Instagram,626","4#Sussex, East Sussex, United Kingdom#UK#UKE2#40137#50.9167#-0.083333#-2609142#21;4#Sussex, East Sussex, United Kingdom#UK#UKE2#40137#50.9167#-0.083333#-2609142#315;4#Sussex, East Sussex, United Kingdom#UK#UKE2#40137#50.9167#-0.083333#-2609142#475;1#British#UK#UK##54#-4#UK#102;1#British#UK#UK##54#-4#UK#597"
20161206191500,allure.com,http://www.allure.com/story/everlane-pajamas-collection,"4,4,0,4,23.3846153846154,1.23076923076923,284","TAX_ECON_PRICE,189;MILITARY,934;MILITARY,1251;TAX_FNCACT_NAVY,934;TAX_FNCACT_NAVY,1251;GEN_HOLIDAY,60;","New Pajamas Are,35;Holiday Wish,66;Selena Gomez,622;Olivia Palermo,641;Oxford Pajama,784;Oxford Pajama,910;Oxford Pajama,934;Selena Gomez,1085;Opening Ceremony,1639",,
20191022234500,dmarge.com,https://www.dmarge.com/2019/10/everlane-leather-jacket.html,"1.73913043478261,3.47826086956522,1.73913043478261,5.21739130434783,27.3913043478261,1.73913043478261,205","ARMEDCONFLICT,205;WB_2433_CONFLICT_AND_VIOLENCE,205;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,205;WB_2462_POLITICAL_VIOLENCE_AND_WAR,205;TAX_ECON_PRICE,1070;TAX_FNCACT_RETAILER,414;TAX_FNCACT_PILOTS,171;AGRICULTURE,701;UNGP_FORESTS_RIVERS_OCEANS,1205;CRISISLEX_CRISISLEXREC,83;CRISISLEX_CRISISLEXREC,354;CRISISLEX_CRISISLEXREC,975;TAX_ETHNICITY_BLACK,990;","James Dean,128;New Zealand,694;Everlane Leather Jacket,1334",,1#New Zealand#NZ#NZ##-42#174#NZ#655
20181025143000,fashionmagazine.com,https://fashionmagazine.com/fashion/everlane-renew-recycled-plastic/,"-0.28328611898017,1.98300283286119,2.26628895184136,4.24929178470255,22.9461756373938,1.98300283286119,295","EPU_CATS_MIGRATION_FEAR_FEAR,151;TAX_WORLDLANGUAGES_BAINS,90;TAX_FNCACT_CEO,1288;UNGP_FORESTS_RIVERS_OCEANS,1132;TAX_FNCACT_FOUNDER,1282;","New Puffers,22;Pullovers Are Made From,62;San Francisco-based,867",,
20170609144500,marketplace.org,https://www.marketplace.org/2017/06/09/life/everlanes-headquarters-or-nancy-meyers-intern,"3.03030303030303,3.53535353535354,0.505050505050505,4.04040404040404,22.7272727272727,4.04040404040404,170","CRISISLEX_T11_UPDATESSYMPATHY,1069;EDUCATION,196;SOC_POINTSOFINTEREST_COLLEGE,196;USPEC_POLICY1,241;EPU_ECONOMY,241;EPU_ECONOMY_HISTORIC,241;PROTEST,803;STRIKE,803;WB_2670_JOBS,326;WB_696_PUBLIC_SECTOR_MANAGEMENT,326;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES,326;WB_723_PUBLIC_ADMINISTRATION,326;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR,326;TAX_FNCACT_INTERN,63;TAX_FNCACT_INTERN,130;TAX_FNCACT_INTERN,910;SOC_POINTSOFINTEREST_HEADQUARTERS,30;SOC_POINTSOFINTEREST_HEADQUARTERS,97;SOC_POINTSOFINTEREST_HEADQUARTERS,865;","Nancy Meyer,56;Nancy Meyer,126;Marketplace Weekend,177;Marketplace Weekend,479;San Francisco,508;Nancy Meyer,968;Warner Bros,1205;Warner Bros,1263","Instagram,511;Warner Bros,1115;Warner Bros,1160;Flickr,1124","3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#464"
20180327214500,redbookmag.com,https://www.redbookmag.com/fashion/trends/a19606373/everlanes-simple-lingerie-launch/,"1.14285714285714,4,2.85714285714286,6.85714285714286,21.7142857142857,1.14285714285714,151","TAX_FNCACT_ACTRESS,597;TAX_FNCACT_EMPLOYEES,781;","High-Rise Hipster,483;Jemima Kirke,685",,
20190925150000,milfordmercury.co.uk,https://www.milfordmercury.co.uk/news/national/17926805.meghan-receives-warm-welcome-cape-town-mothers-charity/,"2.77777777777778,2.77777777777778,0,2.77777777777778,16.6666666666667,0,75","LEADER,221;TAX_FNCACT_PRESIDENT,221;USPEC_POLITICS_GENERAL1,221;TAX_FNCACT_CEO,227;TAX_FNCACT_DUCHESS,11;TAX_FNCACT_DUCHESS,151;","Frank Beadle De Palomo,174;Her Royal,298;Everlane Jumpsuit,355",,"4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#21;4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#161;4#Cape Town, Western Cape, South Africa#SF#SF11#77317#-33.9167#18.4167#-1217214#109;1#South Africa#SF#SF##-30#26#SF#35;1#South Africa#SF#SF##-30#26#SF#123;1#South Africa#SF#SF##-30#26#SF#175;1#South Africa#SF#SF##-30#26#SF#469"
20171016083000,lsa-conso.fr,"https://www.lsa-conso.fr/decouvrez-everlane-le-pure-player-de-la-mode-qui-prone-la-transparence-totale,268962","1.96850393700787,3.54330708661417,1.5748031496063,5.11811023622047,20.4724409448819,0.393700787401575,244","WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,1416;WB_696_PUBLIC_SECTOR_MANAGEMENT,1416;WB_851_INTELLECTUAL_PROPERTY_RIGHTS,1416;WB_1042_TRADEMARKS,1416;WB_1039_PROPERTY_LAWS_AND_REGULATIONS,1416;EPU_ECONOMY_HISTORIC,824;TAX_FNCACT_FOUNDER,362;TRANSPARENCY,137;TRANSPARENCY,407;TRANSPARENCY,1180;TRANSPARENCY,1243;TRANSPARENCY,1346;TAX_ECON_PRICE,304;TAX_ECON_PRICE,595;EXTREMISM,415;CRISISLEX_CRISISLEXREC,1127;TAX_FNCACT_MANUFACTURER,1524;",,,
20180125223000,thecut.com,https://www.thecut.com/2018/01/everlane-work-pants.html,"2.67379679144385,3.20855614973262,0.53475935828877,3.74331550802139,26.7379679144385,2.67379679144385,161","TAX_ECON_PRICE,304;TRANSPARENCY,554;MILITARY,369;TAX_FNCACT_NAVY,369;EXTREMISM,541;KIDNAP,730;","New York,940;Work Pants Already Have,1045;Person Wait,1071;You Just Want,1108",,"2#New York, United States#US#USNY##42.1497#-74.9384#NY#830"
20180114040000,recode.net,https://www.recode.net/2018/1/13/16889240/everlane-store-closed-new-york-city,"0.555555555555555,1.38888888888889,0.833333333333333,2.22222222222222,22.2222222222222,0.277777777777778,260","TRAFFIC,795;TRANSPARENCY,1696;TAX_FNCACT_RETAILER,406;TAX_FNCACT_RETAILER,433;TAX_FNCACT_RETAILER,1239;TAX_WORLDMAMMALS_BONOBOS,1434;ECON_ENTREPRENEURSHIP,1393;","New York,229;New York City,658;Warby Parker,1547;San Francisco-based,1694","Instagram,756","2#New York, United States#US#USNY##42.1497#-74.9384#NY#204;2#New York, United States#US#USNY##42.1497#-74.9384#NY#598"
20190925151500,theargus.co.uk,https://www.theargus.co.uk/news/national/17926805.meghan-receives-warm-welcome-cape-town-mothers-charity/,"2.77777777777778,2.77777777777778,0,2.77777777777778,16.6666666666667,0,75","LEADER,221;TAX_FNCACT_PRESIDENT,221;USPEC_POLITICS_GENERAL1,221;TAX_FNCACT_CEO,227;TAX_FNCACT_DUCHESS,11;TAX_FNCACT_DUCHESS,151;","Frank Beadle De Palomo,174;Her Royal,298;Everlane Jumpsuit,355",,"4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#21;4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#161;4#Cape Town, Western Cape, South Africa#SF#SF11#77317#-33.9167#18.4167#-1217214#109;1#South Africa#SF#SF##-30#26#SF#35;1#South Africa#SF#SF##-30#26#SF#123;1#South Africa#SF#SF##-30#26#SF#175;1#South Africa#SF#SF##-30#26#SF#469"
20180206143000,openpr.com,https://www.openpr.com/news/933733/Global-Silk-Market-Research-Report-2021-Shares-Trends-Anhui-Silk-Everlane-Pernon-Permezel.html,"1.48837209302326,2.04651162790698,0.558139534883721,2.6046511627907,23.7209302325581,0.372093023255814,945",,"Silk Market Research Report,89;Anhui Silk,124;Silk Market Research Report,255;Free Sample Report,1301;North America,1893;Southeast Asia,1947;Production Market Share,2721;Consumption Market Share,2804;America Status,2871;Market Size,2922;Silk Production,2995;Silk Production,3049;Growth Rate,3065;Silk Revenue,3104;Growth Rate,3120;Silk Market Competition,3172;Silk Production,3214;Silk Revenue,3285;Silk Average Price,3362;Silk Manufacturing Base Distribution,3454;Product Type,3471;Silk Analysis,3639;Silk Production,3674;Market Share,3704;Silk Production Market Share,3769;Silk Revenue Market Share,3831;Silk Consumption,3884;America Silk Production,3959;America Silk Production,4031;Growth Rate,4060;Silk Production,4111;Silk Production,4176;Growth Rate,4205;Silk Analysis,4247;Silk Production,4280;Market Share,4311;Growth Rate,4327;Silk Production,4377;Market Share,4394;Silk Revenue,4441;Market Share,4459;Growth Rate,4475;Silk Market Analysis,4748;Silk Consumption,4789;Market Share,4806;Regions Silk Consumption,4871;Silk Consumption Growth Rate,4939;Bio Based Lubricants Market,5945;Driver Market Report,6020;Key Manufacturers,6047;States Luxury Handbag Market Report,6120;Ursula Koslik,6623;Director Marketing,6646","Global Silk Market Research,71;Global Silk Market Research,226;Manufacturers Silk Manufacturing Base Distribution,3284","1#India#IN#IN##20#77#IN#1874;1#Chinese#CH#CH##35#105#CH#4982;1#Chinese#CH#CH##35#105#CH#5211;1#Japan#JA#JA##36#138#JA#1849;1#America#US#US##39.828175#-98.5795#US#1824;1#America#US#US##39.828175#-98.5795#US#2797;1#America#US#US##39.828175#-98.5795#US#3726;1#America#US#US##39.828175#-98.5795#US#3746;1#America#US#US##39.828175#-98.5795#US#3806;1#China#CH#CH##35#105#CH#109;1#China#CH#CH##35#105#CH#1841;1#China#CH#CH##35#105#CH#2019;1#China#CH#CH##35#105#CH#4836;5#Anhui, Anhui, China#CH#CH01#12996#32#117#-1896677#102;5#Anhui, Anhui, China#CH#CH01#12996#32#117#-1896677#2012;1#United States#US#US##39.828175#-98.5795#US#5285;1#United States#US#US##39.828175#-98.5795#US#5319;1#United States#US#US##39.828175#-98.5795#US#5738"
20170113033000,gq.com,http://www.gq.com/story/everlane-new-five-pocket-pants,"0.50761421319797,1.52284263959391,1.01522842639594,2.53807106598985,25.8883248730964,2.03045685279188,163","TAX_FNCACT_WOMEN,244;TAX_FNCACT_RETAILER,219;TAX_FNCACT_WORKER,720;EPU_ECONOMY_HISTORIC,322;","They're Under,69;Pocket Pants,1032;Get Inside,1096",,
20170619153000,observer.com,http://observer.com/2017/06/the-shoe-with-a-28000-person-waitlist-is-back-in-stock/,"1.99430199430199,2.56410256410256,0.56980056980057,3.13390313390313,26.7806267806268,0.56980056980057,307","TAX_FNCACT_DESIGNER,1700;TAX_ETHNICITY_ITALIAN,1313;TAX_WORLDLANGUAGES_ITALIAN,1313;TAX_ECON_PRICE,422;TAX_FNCACT_GUARD,1388;TAX_WORLDLANGUAGES_POLISH,1523;TAX_ETHNICITY_BLACK,661;","Everlane Day Heel,203;Day Heels,1105;Maryam Nassir Zadeh Roberta Ballerina,1808;Day Heel,1979",,1#Italian#IT#IT##42.8333#12.8333#IT#1313
20181030173000,seventeen.com,https://www.seventeen.com/fashion/a24433340/everlane-renew-puffer-restock/,"3.72340425531915,4.25531914893617,0.531914893617021,4.78723404255319,27.1276595744681,2.12765957446809,167","ECON_STOCKMARKET,208;ECON_STOCKMARKET,968;WB_135_TRANSPORT,89;WB_1174_WAREHOUSING_AND_STORAGE,89;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES,89;UNGP_FORESTS_RIVERS_OCEANS,782;CRISISLEX_O01_WEATHER,566;","ReNew Puffy Puff,200;Good Housekeeping,1075",,
20190925173000,wandsworthguardian.co.uk,https://www.wandsworthguardian.co.uk/news/national/17926805.meghan-receives-warm-welcome-cape-town-mothers-charity/,"2.77777777777778,2.77777777777778,0,2.77777777777778,16.6666666666667,0,75","LEADER,221;TAX_FNCACT_PRESIDENT,221;USPEC_POLITICS_GENERAL1,221;TAX_FNCACT_CEO,227;TAX_FNCACT_DUCHESS,11;TAX_FNCACT_DUCHESS,151;","Frank Beadle De Palomo,174;Her Royal,298;Everlane Jumpsuit,355",,"4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#21;4#Sussex, Limpopo, South Africa#SF#SF09#6322#-23.4951#27.2675#-1288462#161;4#Cape Town, Western Cape, South Africa#SF#SF11#77317#-33.9167#18.4167#-1217214#109;1#South Africa#SF#SF##-30#26#SF#35;1#South Africa#SF#SF##-30#26#SF#123;1#South Africa#SF#SF##-30#26#SF#175;1#South Africa#SF#SF##-30#26#SF#469"
20180428083000,wsj.com,https://www.wsj.com/articles/this-new-fashion-site-is-elevating-the-everlane-look-1524751225,"1.35135135135135,4.39189189189189,3.04054054054054,7.43243243243243,22.972972972973,0,251","TAX_WORLDLANGUAGES_BRETON,1410;TAX_FNCACT_WOMEN,1291;TAX_FNCACT_CREATIVE_DIRECTOR,400;TAX_FNCACT_CREATIVE_DIRECTOR,924;TAX_FNCACT_DESIGNER,190;TAX_FNCACT_DESIGNER,714;TAX_FNCACT_DIRECTOR,400;TAX_FNCACT_DIRECTOR,924;TAX_DISEASE_TWINNING,1427;","Scott Sternberg,216;Los Angeles-based,408;Scott Sternberg,781;Los Angeles-based,973",,
